Date,Open,High,Low,Close,Adj Close,Volume
2012-12-28,200.0,200.850006,188.649994,191.649994,169.697708,35351056.0
2012-12-31,191.850006,195.5,188.25,193.699997,171.512894,6021827.0
2013-01-01,194.699997,199.800003,194.0,197.75,175.099014,2619486.0
2013-01-02,198.300003,204.350006,197.0,201.5,178.419449,5470399.0
2013-01-03,200.0,206.5,200.0,204.350006,180.943008,3626134.0
2013-01-04,205.0,210.0,202.350006,207.149994,183.422272,4188477.0
2013-01-07,207.850006,209.0,206.100006,207.399994,183.643631,2632614.0
2013-01-08,207.550003,211.050003,201.699997,202.949997,179.703369,1310534.0
2013-01-09,204.25,207.899994,203.300003,205.050003,181.56282,1316038.0
2013-01-10,205.0,207.0,203.0,205.100006,181.607117,1061770.0
2013-01-11,204.399994,206.800003,203.600006,205.449997,181.916992,560597.0
2013-01-14,205.199997,208.25,202.899994,207.800003,183.997833,440016.0
2013-01-15,207.949997,208.649994,204.0,205.25,181.739914,308822.0
2013-01-16,205.850006,210.0,202.5,204.399994,180.987289,522978.0
2013-01-17,206.600006,207.699997,204.199997,204.949997,181.474274,1583997.0
2013-01-18,206.350006,206.649994,204.100006,205.0,181.518555,1219799.0
2013-01-21,206.850006,207.5,204.5,205.050003,181.56282,599417.0
2013-01-22,205.100006,206.350006,204.149994,205.050003,181.56282,645165.0
2013-01-23,205.0,205.149994,203.149994,204.600006,181.164368,632500.0
2013-01-24,204.649994,210.399994,204.550003,206.100006,182.492569,1658900.0
2013-01-25,206.949997,209.5,204.649994,208.300003,184.440567,446416.0
2013-01-28,209.0,211.5,208.0,210.300003,186.211502,619340.0
2013-01-29,210.649994,216.0,210.0,212.149994,187.849579,1297700.0
2013-01-30,215.0,215.0,208.100006,209.949997,185.90155,1254754.0
2013-01-31,209.850006,211.25,201.0,204.25,180.854477,477136.0
2013-02-01,202.25,210.899994,202.25,206.0,182.404007,535714.0
2013-02-04,208.75,211.0,206.350006,209.949997,185.90155,972954.0
2013-02-05,208.899994,211.899994,207.449997,209.850006,185.813019,310499.0
2013-02-06,210.25,211.5,209.25,210.0,185.945862,1068489.0
2013-02-07,210.850006,210.850006,207.0,207.550003,183.776474,55628.0
2013-02-08,207.949997,208.75,204.449997,206.949997,183.245193,1147102.0
2013-02-11,201.149994,207.399994,201.149994,203.350006,180.057556,56809.0
2013-02-12,203.050003,204.600006,195.0,200.350006,177.401199,164404.0
2013-02-13,202.649994,202.649994,194.449997,195.100006,172.752563,294907.0
2013-02-14,195.100006,195.550003,191.5,192.800003,170.716003,192159.0
2013-02-15,192.800003,192.800003,181.949997,188.149994,166.598602,891987.0
2013-02-18,188.0,192.699997,186.699997,191.899994,169.919083,820340.0
2013-02-19,197.25,197.25,190.100006,191.600006,169.653458,38966.0
2013-02-20,193.949997,197.0,192.350006,196.050003,173.593735,214534.0
2013-02-21,196.399994,197.0,194.149994,194.800003,172.486893,217043.0
2013-02-22,195.899994,195.899994,188.0,191.600006,169.653458,685089.0
2013-02-25,199.0,199.0,188.75,192.050003,170.051895,770743.0
2013-02-26,191.149994,193.5,189.399994,192.050003,170.051895,324124.0
2013-02-27,196.850006,196.850006,175.550003,184.550003,163.41098,1815408.0
2013-02-28,185.0,194.899994,185.0,191.899994,169.919083,3208335.0
2013-03-01,181.0,194.649994,181.0,190.800003,168.945084,1026599.0
2013-03-04,187.75,192.850006,187.75,192.25,170.228973,134278.0
2013-03-05,194.899994,196.600006,191.050003,195.600006,173.195297,421920.0
2013-03-06,196.550003,197.949997,194.300003,196.949997,174.390656,1128179.0
2013-03-07,196.899994,197.5,193.100006,195.949997,173.505157,255566.0
2013-03-08,195.399994,197.449997,191.5,193.699997,171.512894,237353.0
2013-03-11,193.699997,194.0,189.899994,193.300003,171.158722,389005.0
2013-03-12,192.5,193.850006,189.300003,189.850006,168.103897,416693.0
2013-03-13,188.050003,191.600006,188.050003,189.899994,168.148148,579140.0
2013-03-14,191.75,191.75,189.800003,189.800003,168.059616,104780.0
2013-03-15,190.0,190.399994,184.100006,185.100006,163.897995,174015.0
2013-03-18,186.899994,186.899994,179.649994,183.5,162.481262,101719.0
2013-03-19,185.0,185.800003,180.100006,181.899994,161.064529,296981.0
2013-03-20,181.899994,184.699997,176.149994,179.899994,159.293579,560531.0
2013-03-21,178.5,180.350006,172.350006,173.899994,153.980881,3101013.0
2013-03-22,175.899994,175.899994,169.600006,173.100006,153.272507,979167.0
2013-03-25,173.0,174.949997,166.699997,170.25,150.748947,649932.0
2013-03-26,168.0,172.0,167.399994,170.0,150.527588,3053335.0
2013-03-28,170.0,185.0,170.0,178.949997,158.452408,338460.0
2013-04-01,178.949997,184.0,174.050003,179.149994,158.629501,172211.0
2013-04-02,177.0,186.0,176.0,183.899994,162.835419,202990.0
2013-04-03,183.350006,184.550003,180.5,181.350006,160.57753,890606.0
2013-04-04,180.0,182.0,176.550003,180.0,159.382156,932854.0
2013-04-05,180.399994,181.949997,178.25,181.0,160.267609,209977.0
2013-04-08,177.550003,183.25,177.199997,177.5,157.168518,43044.0
2013-04-09,178.449997,180.600006,173.649994,177.100006,156.814316,783067.0
2013-04-10,171.100006,180.0,171.100006,178.25,157.832581,115618.0
2013-04-11,178.25,179.100006,173.649994,175.100006,155.043427,12895.0
2013-04-12,173.0,175.899994,169.199997,171.149994,151.545868,91657.0
2013-04-15,168.100006,174.800003,159.25,164.100006,145.303391,783115.0
2013-04-16,167.850006,167.850006,160.5,164.199997,145.391937,188869.0
2013-04-17,163.0,172.0,162.949997,169.949997,150.483322,1060339.0
2013-04-18,165.800003,172.0,164.300003,170.25,150.748947,556273.0
2013-04-22,170.25,181.899994,165.0,179.899994,159.293579,338085.0
2013-04-23,176.0,178.050003,173.149994,175.100006,155.043427,50025.0
2013-04-25,175.100006,178.100006,173.0,176.149994,155.973145,48718.0
2013-04-26,176.100006,181.050003,176.100006,178.5,158.05397,1398468.0
2013-04-29,178.5,182.100006,174.75,178.800003,158.319626,904972.0
2013-04-30,179.899994,183.0,176.0,177.800003,157.434143,1928796.0
2013-05-02,177.800003,179.25,174.25,176.149994,155.973145,471516.0
2013-05-03,177.0,177.75,175.050003,175.649994,155.530411,39362.0
2013-05-06,175.0,179.0,172.0,175.100006,155.043427,191634.0
2013-05-07,172.300003,176.899994,172.300003,175.600006,155.486145,104575.0
2013-05-08,173.0,177.800003,173.0,177.050003,156.770065,128503.0
2013-05-09,173.0,179.0,173.0,177.800003,157.434143,137489.0
2013-05-10,175.0,178.649994,175.0,176.5,156.283051,216483.0
2013-05-13,175.100006,177.399994,173.75,173.899994,153.980881,13014.0
2013-05-14,174.0,177.0,172.0,176.100006,155.928864,61559.0
2013-05-15,174.050003,177.050003,174.050003,176.300003,156.105972,55645.0
2013-05-16,175.0,176.800003,173.550003,174.350006,154.379318,19899.0
2013-05-17,174.949997,176.699997,174.0,174.699997,154.689224,15849.0
2013-05-20,173.0,175.899994,173.0,174.550003,154.556412,13553.0
2013-05-21,173.0,176.5,173.0,175.699997,155.574692,44307.0
2013-05-22,174.300003,175.399994,171.699997,172.0,152.298477,17037.0
2013-05-23,172.5,173.949997,169.0,169.949997,150.483322,34830.0
2013-05-24,166.0,175.5,166.0,174.800003,154.777756,56708.0
2013-05-27,172.949997,176.0,170.0,173.0,153.183945,37741.0
2013-05-28,173.399994,175.0,171.899994,172.199997,152.475571,17324.0
2013-05-29,171.0,173.5,168.050003,171.149994,151.545868,45135.0
2013-05-30,168.0,171.300003,168.0,169.550003,150.129135,24084.0
2013-05-31,168.0,175.899994,168.0,170.5,150.970306,257623.0
2013-06-03,168.100006,172.550003,168.0,168.350006,149.066589,33499.0
2013-06-04,168.0,172.0,168.0,169.699997,150.261963,26580.0
2013-06-05,168.199997,170.0,168.199997,169.100006,149.730682,795355.0
2013-06-06,168.300003,170.0,166.649994,168.75,149.420746,36858.0
2013-06-07,168.199997,168.5,165.0,165.300003,146.365952,208980.0
2013-06-10,164.0,165.949997,160.0,162.699997,144.063751,43095.0
2013-06-11,161.0,162.0,152.5,153.899994,136.271744,55188.0
2013-06-12,153.899994,164.399994,148.5,152.25,134.810745,165941.0
2013-06-13,150.0,155.699997,149.300003,153.75,136.138931,261250.0
2013-06-14,152.25,155.449997,152.25,155.0,137.245728,979836.0
2013-06-17,153.0,159.949997,150.5,152.100006,134.677933,107225.0
2013-06-18,153.0,154.899994,149.300003,151.800003,134.412292,57293.0
2013-06-19,150.0,158.399994,149.199997,154.899994,137.157181,250651.0
2013-06-20,154.0,154.0,140.300003,144.949997,130.881729,301822.0
2013-06-21,144.949997,150.399994,143.550003,147.149994,132.86821,65910.0
2013-06-24,146.0,151.899994,145.050003,148.449997,134.042007,36590.0
2013-06-25,147.0,147.699997,140.149994,142.350006,128.534073,899437.0
2013-06-26,141.5,145.0,139.399994,143.899994,129.933655,277131.0
2013-06-27,141.0,151.5,141.0,148.899994,134.448364,513217.0
2013-06-28,152.149994,154.699997,151.600006,152.899994,138.06012,1215038.0
2013-07-01,150.0,154.5,150.0,153.050003,138.195572,633345.0
2013-07-02,154.0,154.0,149.300003,152.0,137.247513,485273.0
2013-07-03,150.0,157.649994,147.0,153.949997,139.00824,242533.0
2013-07-04,152.0,155.0,152.0,153.75,138.827652,262760.0
2013-07-05,152.0,157.0,152.0,152.5,137.698975,174333.0
2013-07-08,152.5,152.5,149.0,150.949997,136.299393,25020.0
2013-07-09,149.0,152.75,149.0,150.899994,136.254242,303690.0
2013-07-10,150.199997,153.0,149.449997,151.899994,137.157181,19930.0
2013-07-11,152.0,156.0,152.0,155.850006,140.723831,92686.0
2013-07-12,154.0,158.0,154.0,157.050003,141.807343,104212.0
2013-07-15,153.0,157.0,153.0,157.0,141.762207,619123.0
2013-07-16,155.75,158.050003,155.75,158.050003,142.710312,54348.0
2013-07-17,159.850006,159.850006,152.5,154.800003,139.775742,457322.0
2013-07-18,154.149994,157.0,152.800003,156.100006,140.94957,37866.0
2013-07-19,155.199997,156.100006,152.050003,154.850006,139.820892,18664.0
2013-07-22,153.0,156.0,150.100006,153.300003,138.421326,24125.0
2013-07-23,153.100006,153.300003,149.449997,151.5,136.796021,58787.0
2013-07-24,147.75,152.949997,147.75,150.300003,135.712479,40311.0
2013-07-25,148.100006,151.050003,148.100006,149.100006,134.628952,122067.0
2013-07-26,149.0,153.0,148.0,150.100006,135.531876,33259.0
2013-07-29,149.0,152.0,141.75,145.050003,130.972046,894431.0
2013-07-30,147.850006,150.0,146.0,149.399994,134.899826,188613.0
2013-07-31,147.5,154.0,145.0,148.800003,134.358078,166558.0
2013-08-01,147.300003,151.25,146.100006,148.399994,133.996887,128270.0
2013-08-02,149.899994,150.600006,146.600006,148.800003,134.358078,76403.0
2013-08-05,148.100006,151.0,147.600006,149.899994,135.351318,252727.0
2013-08-06,148.100006,150.0,145.100006,146.5,132.281296,99372.0
2013-08-07,146.149994,149.899994,143.100006,147.100006,132.823074,81801.0
2013-08-08,147.949997,153.850006,147.100006,150.199997,135.622177,60134.0
2013-08-12,150.199997,153.5,147.25,150.699997,136.073654,61626.0
2013-08-13,148.75,152.0,147.100006,149.850006,135.306168,95576.0
2013-08-14,149.050003,151.399994,148.100006,150.100006,135.531876,77059.0
2013-08-16,150.100006,151.0,147.550003,150.0,135.441605,55916.0
2013-08-19,148.350006,149.949997,147.0,148.800003,134.358078,1677259.0
